1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
Tunisia,0.03231066694621101,0.030726954783912065,0.031654486219952455,0.01478026025042966,0.015606124593641657,0.015007536535814929,0.01797959073484153,0.01743486973947896,0.01616729637114489,0.017011867695501105,0.018862873499310148,0.02168586828940321,0.022762634702933212,0.025673374124771338,0.030596217880253816,0.03253879998066045,0.03236481567277782,0.030620314427608895,0.030507066901982884,0.029536463281482638,0.03145204551229566,0.030615046677649645,0.030733177100770004,0.030983878742434794,0.032767786600961475,0.03171974685819181,0.031526840086750885,0.031027729100092775,0.0300419064767478,0.03051019652249373,0.029929142292164455,0.03113654544335733,0.03199244873777438,0.032456514620811464,0.032612119071933725,0.03242256696548392,0.03438448101498575,0.03743735875012283,0.03731065486928385,0.03604222744020007,0.03826500530639519,0.038174265860968955,0.03772117987579269,0.03751403412728606,0.0372488095456969,0.03791737408036219,0.029516764441589585
Turkey,0.10219675262655205,0.10067449412940295,0.10055472395879193,0.047090596611834026,0.05086476983667095,0.04899216387518373,0.05599049727336537,0.05040080160320641,0.042175555750812756,0.04435720409728803,0.051399271019954285,0.05883559536426105,0.06229470408574886,0.06970289535103766,0.0912232204561161,0.10038840271398411,0.10318353299357999,0.09704868250403315,0.097839144556335,0.09263644484778015,0.0955419407662554,0.0985722130697419,0.09059256779377302,0.09645975041508222,0.10186536684655248,0.1025789142629748,0.09867300552608041,0.08760837943396442,0.08620301598019356,0.07855608351941414,0.08029167009969515,0.08344101901421451,0.08832566826662382,0.09397604707236483,0.09617568741231378,0.0928122819260293,0.09533878826882412,0.09570600373390979,0.0999245960159971,0.10944390355649734,0.11658346763098935,0.12202079779493259,0.12230579727793026,0.12686851066593674,0.12761302421356474,0.13625947470474176,0.08894755280270732
Uganda,,,,,,,,,,,0.0012870410411647206,0.0018688819755449957,0.001901688468852648,0.0018419226644799092,0.002214613306527612,0.0019823043078857033,0.002018664372228473,0.0018979533736121217,0.0019131801800465688,0.001857550019142691,0.002061040684378441,0.0022377814387699066,0.0027854034147974556,0.0032670987092282147,0.0034414880083559864,0.002426156275272461,0.0025363606288213887,0.0025426931931416003,0.0023043203326795496,0.002243552432455314,0.0024408832495674384,0.0026562467950690216,0.002540517743457916,0.0025897738661057146,0.002777327085142732,0.0027913468248429866,0.0030798933529465845,0.0034686056794733223,0.0034743101489944543,0.003770307160720081,0.0038913564718367987,0.003787550235637667,0.0037468269059640117,0.003962031306542455,0.004081557610634112,0.004212010724855502,0.0027194511108104597
United Arab Emirates,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9420874975180356,0.9541327934710404,1.0,0.9106674418274889,0.8842429204664163,0.8228995057660626,0.8138600602611316,0.8259332654919394,0.8326124509554481,0.8215684009191153,0.74758923210763,0.6827360295044039,0.6709644920313388,0.6370101488999185,0.6024553019691852,0.6123315488277644,0.6003454300805334,0.5554717655113564,0.5122975462172041,0.43010002326122354,0.39965063896294933,0.3632701188955488,0.3318634328856818,0.33852585762556553,0.3553712511300656,0.3619953547093802,0.36397613271260904,0.3764672042162694,0.37857366108363516,0.38025921493315523,0.7327734586567929
United Kingdom,0.44324085074661634,0.4594962868757523,0.4342696134542573,0.19076847532531305,0.1966135986407252,0.19204591201445517,0.23114302683440419,0.22144288577154309,0.1907565240312802,0.19407968954469565,0.22571610963530406,0.26156370722368466,0.2692906125741947,0.3073866145209109,0.3937299742413771,0.42464826185756416,0.458931762525647,0.44959352165248473,0.4230797751642517,0.3987777037278618,0.39721618340438747,0.39593629873695774,0.4000669568128557,0.4095120775534251,0.41883042971731593,0.4159253411381112,0.408182519941676,0.39181527677559014,0.37944117552490275,0.3819648016255172,0.37999505643898823,0.38875556376017883,0.387464101379712,0.3917504291483514,0.38345247525697435,0.36568432730330847,0.37023076215868345,0.37604402083128624,0.369088184482051,0.3719336425939713,0.38583389017727293,0.3831979260030262,0.38083685378944704,0.38296233750568326,0.38408927947638394,0.3923200385946357,0.3578066273150656
United States,0.5736948773499196,0.5844026071355575,0.5575416042969094,0.24576479253621408,0.2565238315049254,0.25383614354058026,0.305653042492306,0.2895791583166333,0.2505052280115983,0.2617661657867425,0.290582978110006,0.33335612457693753,0.3591886129199562,0.405790702075317,0.5178111453163284,0.5455204757530339,0.578066053345688,0.5666339796918989,0.5357942663918015,0.5051259872665655,0.5143849346396002,0.5071389346512905,0.5085369936391028,0.516630068019924,0.5299757622828983,0.5237545089279984,0.5160084790413292,0.4994788624311354,0.4812599809223712,0.4740351137121268,0.46547746560105463,0.472852952638812,0.47582993593476997,0.48204522677885714,0.47125800509653837,0.4453092848068424,0.4520547945205479,0.4654613343814484,0.4597638614475656,0.4635664242215986,0.48410046774890925,0.47957325006505336,0.4745075264385474,0.4794614606626892,0.47877406188523836,0.4906621392190153,0.4528052088290041
Uruguay,0.12549211451999906,0.12270342697522313,0.12234745091133221,0.05789344463540388,0.05990041151455033,0.057605347663673895,0.06948868851573889,0.06813627254509018,0.06291187066162902,0.06520463877983845,0.06663783694734458,0.0659008808815653,0.06552181179046851,0.07235223616981012,0.09766287617013256,0.10731840964399104,0.11096035475544377,0.10638028659095941,0.0994705385083127,0.09774116245763793,0.10471780682684435,0.10378912685337727,0.10840308001339136,0.10610036955706711,0.11123906959304738,0.11413203938331985,0.11337654540330584,0.10329977436461305,0.09434852041199104,0.08924470595705503,0.07998269753645876,0.08046684306606773,0.08260197216476212,0.08782409382720949,0.08777689760157287,0.08744430726286972,0.09625815941895743,0.10680947233958928,0.11137836573795684,0.11707996869213294,0.12444479383672026,0.1278033172386542,0.12792603763687627,0.12686851066593674,0.12669375448143994,0.1316206963734031,0.09681002145397317
Vanuatu,,,,,,,,0.022044088176352707,0.016518759335734996,0.017192364965479896,0.021539918864932766,0.027155766754412954,0.02967786549876102,0.0321074875417902,0.038920650876421437,0.03753485148833986,0.03666688728572374,0.03457438395596748,0.03540124875791597,0.033932192334415724,0.033851887405065076,0.03226249313563976,0.03394710411784399,0.03366182850409726,0.03357124683637532,0.032233219085762696,0.031771899084704645,0.02919515742936009,0.02832706343847465,0.026171250780481093,0.02344071846420038,0.02385494225996349,0.023557528166609765,0.023923160119466963,0.02440421084780057,0.023475942526884605,0.02509883239863933,0.02711997641741181,0.026143229390373106,0.025733539507091997,0.026374749420227193,0.025741849056967456,0.024981968395515048,0.024059829456357342,0.024379033295949697,0.025299897019121043,0.02809869288196495
Venezuela,0.3197754327113472,0.3255058705970522,0.31319890816236684,0.1397004664866192,0.1465247154263939,0.14429891492608576,0.1652718535716214,0.15030060120240482,0.12222124593620948,0.12188078155317901,0.13304915467144415,0.13735142958075508,0.13790122745346625,0.14716457452848042,0.19111641641012753,0.19740849973408112,0.20908068038917202,0.17755353810141397,0.1724383407240423,0.17757327396735817,0.18264208475676896,0.17490389895661723,0.16303983930364915,0.1658186492421402,0.16306225477724065,0.16175658849052002,0.1520958670799995,0.13067381369618253,0.12435827358177122,0.12480289545257321,0.10809920079096977,0.09759399421574057,0.11132086839515594,0.11888153521000983,0.12385351747043721,0.12412546746112692,0.13303300542428978,0.13530509973469587,0.12665005870056983,0.13044308267949525,0.14016744624818206,0.13744084964485692,0.12605262418389426,,,,0.15780085678210481
Vietnam,,,,,,,,,,,,,0.0027891430876505505,0.00311612943922286,0.003958032292517434,0.0038356782542829054,0.003904957310212456,0.003890804415904849,0.003841191214202026,0.0038427179785318266,0.004446765860131568,0.004736408566721581,0.00555741546702377,0.006226233195865245,0.006735674973552768,0.006007625062579428,0.006249004447820813,0.0060703936593020195,0.006055539478902072,0.006275597134179251,0.00657081651149378,0.007158533833815355,0.007390597071877573,0.007848701640190116,0.008083835192838123,0.008177214736879775,0.008825963041279765,0.009924339196226786,0.010298847941662134,0.010938663306798007,0.011733029362053378,0.012056553040159597,0.01243009826053561,0.013203678101194176,0.013991285322939457,0.015001809123549223,0.007387449338885185
Zambia,0.03347543504088336,0.031181159584856812,0.030994100554723958,0.01301252148293641,0.013249000677673126,0.011543538707835189,0.0127962852977701,0.01092184368737475,0.009577365785080397,0.010152971436307025,0.010934700685735467,0.011657721103552015,0.011467757736414452,0.012300510944300763,0.015046805302506754,0.014972038227852182,0.015818386392216558,0.014329547970771518,0.01285835051240601,0.011953547069750294,0.011476890934244333,0.011806699615595826,0.010431871442919316,0.010577901558566761,0.010886886189857654,0.00956342023850785,0.008895641625721392,0.00845273683125451,0.00794186682100254,0.007979427047506165,0.007971492131498724,0.008471273562652554,0.008495170003815798,0.008840952163602266,0.008942802332572988,0.008982410936353713,0.009745334191413074,0.011201729389800531,0.0117305691569071,0.012084073077143348,0.013108761448056287,0.013116681604841897,0.01289845162378111,0.012925315245933582,0.012980088617602177,0.013331848924267305,0.012632258367747087
Zimbabwe,0.026719780091783725,0.025957804373992234,0.025931143787972177,0.010851951878222441,0.010499022775709839,0.008828513383202419,0.009340748339722477,0.008617234468937876,0.00869870837360513,0.009701728261360046,0.011140627252321822,0.012341458411678233,0.011813519276205843,0.01343594272377468,0.016460388264120124,0.016100178890876567,0.01714210073466146,0.016543826906652327,0.01626944695745028,0.016065680699913504,0.01408848358225811,0.013591433278418451,0.014797455641111483,0.014648385196293717,0.016029031696506286,0.01451842723456695,0.01425018073101099,0.01293108385160751,0.01139298843552726,0.011143682600827574,0.0096399439729752,0.007609788115603143,0.006607354447412287,0.005884045603834056,0.005239699552382679,0.0045359385903698535,0.003337317274983911,0.004146605089908617,0.004667411161698594,0.005536147223335815,0.006662473959356943,0.006775185281560509,0.0065288458836422905,0.006560084622307999,0.006434888124873601,0.006624175457151604,0.011448714401341055
