1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,mean
Sudan,0.6027397260273974,0.35082872928176784,0.34166666666666656,0.5456273764258555,0.5509433962264151,0.5588785046728971,0.5600739371534197,0.5641025641025641,0.327683615819209,0.33618233618233617,0.34000000000000014,0.23482849604221634,0.2653061224489797,0.23733333333333334,0.3825136612021858,0.3526011560693641,0.34730538922155696,0.34954407294832823,0.364741641337386,0.3584905660377358,0.3616352201257862,0.47368421052631576,0.7047477744807121,0.4425770308123249,0.4346590909090911,0.44722222222222224,0.4604904632152589,0.4731182795698925,0.49071618037135284,0.5065616797900263,0.5118110236220473,0.5242966751918158,0.5415617128463475,0.5621890547263684,0.5620253164556963,0.5626598465473144,0.5625000000000001,0.554959785522788,0.6745562130177515,0.5367231638418078,0.5354107648725211,0.5367231638418078,0.5454545454545454,0.5380116959064327,0.5357142857142856,0.533132530120482,0.5347432024169183,0.47062290262386225
Suriname,0.7996575342465755,0.6712707182320441,0.661111111111111,0.7642585551330798,0.7622641509433961,0.7626168224299065,0.7634011090573013,0.7655677655677656,0.6440677966101693,0.6524216524216523,0.6657142857142856,0.7071240105540898,0.7270408163265306,0.7253333333333334,0.7185792349726777,0.7080924855491331,0.7005988023952096,0.6747720364741641,0.7142857142857141,0.7106918238993709,0.7012578616352201,0.7394736842105265,0.8516320474777447,0.7198879551820728,0.710227272727273,0.7055555555555557,0.6975476839237058,0.6881720430107529,0.6790450928381964,0.6692913385826773,0.6587926509186351,0.6649616368286444,0.672544080604534,0.6766169154228856,0.6734177215189872,0.6675191815856778,0.6640624999999999,0.6648793565683646,0.7534516765285996,0.6497175141242937,0.6458923512747876,0.6440677966101693,0.6420454545454547,0.6315789473684211,0.6279761904761906,0.6234939759036144,0.6193353474320239,0.6944960338747345
Swaziland,0.5924657534246576,0.35359116022099435,0.3583333333333333,0.5722433460076044,0.5830188679245284,0.5925233644859813,0.600739371534196,0.6080586080586081,0.40677966101694923,0.41310541310541316,0.4257142857142859,0.44854881266490765,0.5025510204081634,0.4933333333333334,0.4918032786885246,0.4739884393063584,0.4670658682634731,0.4680851063829786,0.4741641337386019,0.45911949685534575,0.45597484276729566,0.5394736842105263,0.7225519287833827,0.4145658263305322,0.32954545454545464,0.2777777777777778,0.21253405994550403,0.15322580645161296,0.09018567639257291,0.04199475065616801,0.0,0.0,0.0,0.0,0.0,0.005115089514066387,0.005208333333333407,0.005361930294906242,0.2938856015779093,0.03954802259887001,0.07365439093484423,0.11299435028248586,0.15340909090909088,0.19883040935672508,0.22023809523809534,0.2228915662650604,0.22658610271903323,0.3102294775607125
Sweden,0.9691780821917809,0.9447513812154696,0.9388888888888888,0.9562737642585549,0.9528301886792453,0.9514018691588786,0.9482439926062847,0.945054945054945,0.92090395480226,0.925925925925926,0.9314285714285717,0.9445910290237468,0.9464285714285716,0.9413333333333336,0.9398907103825136,0.9364161849710981,0.9371257485029941,0.9422492401215804,0.9422492401215804,0.9465408805031446,0.9528301886792453,0.9605263157894737,0.9777448071216617,0.957983193277311,0.9573863636363636,0.9527777777777777,0.9482288828337877,0.946236559139785,0.9442970822281168,0.942257217847769,0.9396325459317586,0.9411764705882351,0.9471032745591941,0.9502487562189055,0.9544303797468355,0.9539641943734016,0.9583333333333331,0.9624664879356567,0.9743589743589745,0.9661016949152542,0.9603399433427761,0.9576271186440678,0.9573863636363636,0.9502923976608186,0.9434523809523808,0.9457831325301206,0.9456193353474321,0.9491551420214076
Switzerland,0.9486301369863014,0.9198895027624308,0.9222222222222223,0.9486692015209125,0.9490566037735848,0.9476635514018692,0.944547134935305,0.9432234432234433,0.9124293785310732,0.9145299145299145,0.92,0.9340369393139841,0.9387755102040815,0.9413333333333336,0.9426229508196718,0.9421965317919075,0.9401197604790419,0.939209726443769,0.9361702127659576,0.9402515723270438,0.946540880503145,0.9578947368421055,0.9762611275964392,0.9495798319327732,0.9517045454545457,0.9500000000000001,0.9482288828337877,0.9516129032258065,0.9496021220159153,0.9501312335958004,0.94750656167979,0.9514066496163681,0.9647355163727962,0.9676616915422886,0.9721518987341774,0.971867007672634,0.9765624999999999,0.9812332439678283,0.9881656804733729,0.9887005649717513,0.9830028328611896,0.9802259887005649,0.9829545454545456,0.9795321637426899,0.9761904761904758,0.9789156626506024,0.9788519637462235,0.9537616774413502
Syria,0.815068493150685,0.6795580110497236,0.7083333333333334,0.8060836501901141,0.8094339622641508,0.8130841121495327,0.8170055452865066,0.8168498168498168,0.7231638418079097,0.7264957264957266,0.6314285714285717,0.7598944591029025,0.7704081632653061,0.76,0.756830601092896,0.7427745664739887,0.7395209580838322,0.7386018237082065,0.7416413373860182,0.738993710691824,0.7484276729559748,0.7894736842105263,0.8798219584569733,0.7703081232492996,0.7642045454545455,0.7638888888888888,0.7656675749318802,0.771505376344086,0.7745358090185677,0.7821522309711287,0.7821522309711286,0.7928388746803068,0.8060453400503778,0.810945273631841,0.8126582278481012,0.8107416879795395,0.8125,0.8150134048257371,0.8698224852071007,0.7768361581920903,0.5807365439093486,0.5960451977401128,0.5340909090909093,0.5497076023391815,0.5386904761904763,0.5481927710843374,0.564954682779456,0.7427048598896374
Tajikistan,0.6712328767123289,0.4723756906077346,0.4694444444444444,0.6406844106463878,0.6452830188679246,0.6542056074766355,0.66728280961183,0.6776556776556777,0.5197740112994351,0.5299145299145298,0.5371428571428573,0.58311345646438,0.6020408163265306,0.592,0.5874316939890708,0.5664739884393063,0.5568862275449102,0.5562310030395134,0.5562310030395138,0.5440251572327044,0.459119496855346,0.5868421052631578,0.761127596439169,0.5406162464985994,0.5000000000000001,0.536111111111111,0.5395095367847413,0.5537634408602152,0.5596816976127322,0.5669291338582677,0.5695538057742784,0.588235294117647,0.6095717884130982,0.6218905472636815,0.6329113924050633,0.6368286445012787,0.6380208333333333,0.6407506702412867,0.7396449704142011,0.632768361581921,0.6402266288951841,0.6525423728813556,0.6534090909090912,0.6432748538011694,0.6428571428571429,0.6385542168674699,0.6374622356495468,0.5968432445882086
Tanzania,0.5976027397260276,0.35359116022099435,0.34999999999999987,0.55893536121673,0.5641509433962264,0.5700934579439252,0.5730129390018486,0.5787545787545788,0.3531073446327683,0.3504273504273504,0.34857142857142864,0.4063324538258575,0.42091836734693877,0.39466666666666667,0.37431693989071024,0.3265895953757225,0.29341317365269476,0.2674772036474163,0.2522796352583586,0.21698113207547168,0.1949685534591196,0.31315789473684225,0.602373887240356,0.2324929971988795,0.20738636363636379,0.20833333333333334,0.21525885558583105,0.22043010752688177,0.23342175066312992,0.24934383202099736,0.25196850393700776,0.28132992327365725,0.30730478589420646,0.3233830845771144,0.3291139240506329,0.3427109974424552,0.35677083333333337,0.353887399463807,0.5364891518737672,0.3502824858757061,0.36260623229461764,0.3898305084745761,0.40340909090909105,0.4064327485380117,0.4166666666666666,0.4246987951807231,0.43504531722054374,0.36383660629871006
Thailand,0.7722602739726028,0.6381215469613257,0.6444444444444445,0.7642585551330798,0.7698113207547169,0.7719626168224298,0.7744916820702402,0.772893772893773,0.6525423728813561,0.6524216524216523,0.6571428571428571,0.6965699208443271,0.7193877551020408,0.7253333333333334,0.73224043715847,0.7254335260115606,0.7245508982035928,0.7264437689969605,0.7294832826747718,0.7264150943396225,0.7201257861635223,0.7631578947368421,0.8635014836795251,0.7366946778711486,0.7301136363636364,0.7277777777777779,0.7275204359673024,0.7338709677419354,0.740053050397878,0.7480314960629922,0.7506561679790026,0.7672634271099743,0.7758186397984889,0.7935323383084578,0.7999999999999998,0.8056265984654729,0.8151041666666665,0.8230563002680963,0.8777120315581853,0.8305084745762712,0.830028328611898,0.8276836158192088,0.8267045454545456,0.8187134502923975,0.8184523809523807,0.8192771084337349,0.8187311178247734,0.7588494683201122
Timor-Leste,0.4623287671232878,0.1436464088397789,0.1527777777777778,0.34600760456273755,0.3792452830188679,0.38317757009345793,0.3733826247689464,0.36630036630036633,0.1045197740112995,0.1566951566951567,0.19714285714285731,0.28759894459102897,0.3443877551020408,0.34400000000000003,0.34972677595628404,0.33815028901734095,0.32934131736526945,0.3221884498480243,0.3465045592705167,0.3333333333333332,0.35849056603773605,0.4710526315789475,0.7121661721068249,0.4565826330532213,0.48579545454545464,0.4583333333333333,0.4686648501362397,0.3064516129032259,0.5198938992042441,0.5354330708661417,0.5406824146981627,0.5601023017902813,0.5944584382871537,0.619402985074627,0.640506329113924,0.6547314578005116,0.6692708333333333,0.6756032171581767,0.7692307692307692,0.6807909604519772,0.6827195467422096,0.6864406779661015,0.684659090909091,0.6725146198830408,0.6666666666666666,0.6686746987951807,0.6706948640483382,0.46745680235177206
Togo,0.5924657534246576,0.34530386740331487,0.3472222222222222,0.5551330798479086,0.5584905660377358,0.5644859813084113,0.5711645101663587,0.576923076923077,0.3559322033898305,0.3561253561253562,0.36000000000000004,0.4116094986807388,0.42346938775510207,0.4000000000000001,0.39071038251366114,0.3439306358381503,0.33532934131736536,0.3221884498480243,0.32826747720364735,0.3050314465408804,0.3050314465408806,0.41052631578947374,0.6617210682492581,0.3529411764705883,0.32670454545454547,0.3194444444444444,0.3160762942779292,0.32526881720430106,0.32360742705570283,0.32283464566929143,0.3149606299212599,0.3248081841432225,0.3476070528967254,0.35074626865671643,0.35443037974683544,0.3452685421994885,0.3411458333333333,0.3378016085790885,0.5246548323471402,0.34180790960451973,0.35410764872521244,0.36440677966101687,0.372159090909091,0.3654970760233919,0.3660714285714286,0.36445783132530124,0.36253776435045315,0.38809379316376763
Tonga,0.815068493150685,0.6933701657458562,0.6861111111111112,0.7832699619771862,0.7811320754716979,0.7775700934579438,0.7744916820702402,0.7692307692307693,0.6412429378531074,0.6353276353276354,0.6342857142857143,0.6675461741424803,0.6811224489795918,0.672,0.6693989071038249,0.6560693641618499,0.6497005988023951,0.64741641337386,0.6474164133738604,0.6415094339622639,0.6415094339622643,0.6947368421052633,0.8264094955489613,0.6666666666666669,0.6562500000000001,0.6555555555555554,0.6566757493188012,0.6559139784946237,0.6551724137931034,0.6561679790026248,0.6509186351706037,0.6598465473145778,0.6700251889168767,0.6766169154228856,0.6734177215189872,0.6675191815856778,0.6614583333333334,0.6058981233243967,0.7455621301775149,0.6355932203389829,0.6260623229461756,0.6242937853107342,0.619318181818182,0.6052631578947368,0.5982142857142858,0.5963855421686746,0.5921450151057402,0.6722739743849426
Trinidad and Tobago,0.8133561643835617,0.6988950276243092,0.6972222222222221,0.7927756653992395,0.7943396226415094,0.7962616822429905,0.800369685767098,0.8003663003663005,0.7005649717514122,0.7037037037037039,0.7085714285714285,0.7335092348284962,0.7397959183673469,0.7306666666666668,0.7240437158469943,0.7052023121387282,0.6976047904191618,0.6899696048632219,0.6838905775075986,0.6761006289308177,0.6698113207547169,0.7210526315789475,0.8397626112759643,0.6918767507002801,0.6789772727272728,0.6777777777777779,0.6811989100817437,0.6720430107526881,0.673740053050398,0.6797900262467191,0.6771653543307087,0.6956521739130433,0.7178841309823677,0.7213930348258706,0.7265822784810128,0.7289002557544755,0.7291666666666665,0.7265415549597855,0.7988165680473372,0.711864406779661,0.7053824362606231,0.7033898305084746,0.6988636363636365,0.6871345029239765,0.6815476190476191,0.677710843373494,0.6737160120845922,0.7177649275423971
Tunisia,0.7071917808219179,0.5414364640883976,0.5583333333333331,0.7091254752851709,0.7226415094339622,0.7308411214953271,0.7393715341959335,0.750915750915751,0.6299435028248586,0.6581196581196581,0.682857142857143,0.7308707124010553,0.7525510204081632,0.752,0.7540983606557378,0.7485549132947976,0.751497005988024,0.7568389057750761,0.7629179331306991,0.7672955974842766,0.767295597484277,0.8026315789473685,0.890207715133531,0.7955182072829132,0.7982954545454547,0.8055555555555556,0.8119891008174389,0.8172043010752689,0.8196286472148542,0.8241469816272965,0.8188976377952758,0.8260869565217389,0.836272040302267,0.8407960199004973,0.8405063291139241,0.8388746803069055,0.8411458333333331,0.839142091152815,0.8836291913214992,0.8333333333333331,0.827195467422096,0.8248587570621468,0.8210227272727273,0.8128654970760236,0.8095238095238094,0.8102409638554218,0.8126888217522658,0.7756798940263686
Turkey,0.690068493150685,0.5055248618784529,0.5111111111111111,0.6730038022813688,0.6830188679245284,0.7009345794392523,0.7153419593345658,0.7197802197802198,0.5903954802259888,0.6068376068376069,0.6285714285714286,0.6781002638522426,0.7066326530612245,0.7040000000000001,0.710382513661202,0.7283236994219655,0.7335329341317368,0.7173252279635255,0.7173252279635259,0.7075471698113208,0.7138364779874216,0.7578947368421052,0.8620178041543026,0.7366946778711486,0.738636363636364,0.7472222222222223,0.7629427792915531,0.7446236559139785,0.7957559681697611,0.811023622047244,0.8188976377952758,0.8235294117647057,0.8488664987405541,0.855721393034826,0.8658227848101266,0.8823529411764703,0.8984374999999999,0.8793565683646113,0.9092702169625247,0.867231638418079,0.8696883852691216,0.8587570621468926,0.8636363636363636,0.8596491228070177,0.8571428571428569,0.8584337349397589,0.861027190332326,0.7611963343804165
Turkmenistan,0.6660958904109591,0.4668508287292817,0.4722222222222222,0.6444866920152091,0.6509433962264151,0.6579439252336449,0.6654343807763402,0.6721611721611723,0.5056497175141244,0.5128205128205129,0.522857142857143,0.5646437994722955,0.5816326530612246,0.5680000000000001,0.5628415300546449,0.5404624277456647,0.5269461077844312,0.5197568389057751,0.5197568389057752,0.5031446540880503,0.4937106918238995,0.5684210526315789,0.7507418397626112,0.5182072829131653,0.5028409090909093,0.5,0.5040871934604905,0.510752688172043,0.5198938992042441,0.5275590551181103,0.5275590551181102,0.5447570332480817,0.5617128463476072,0.572139303482587,0.5772151898734177,0.5805626598465472,0.5885416666666669,0.5898123324396785,0.7061143984220909,0.5903954802259888,0.5920679886685551,0.5988700564971752,0.6022727272727272,0.5935672514619885,0.5922619047619048,0.5903614457831328,0.5861027190332325,0.5684080723896049
Uganda,0.5582191780821918,0.2845303867403314,0.2777777777777778,0.5038022813688211,0.5056603773584906,0.5065420560747664,0.5027726432532348,0.5018315018315018,0.17231638418079098,0.17094017094017097,0.17428571428571432,0.24274406332453835,0.2627551020408164,0.224,0.1939890710382514,0.17919075144508662,0.14071856287425158,0.10638297872340424,0.07902735562310036,0.022012578616352068,0.0031446540880503593,0.14473684210526316,0.5103857566765578,0.06722689075630249,0.0454545454545455,0.06666666666666662,0.0844686648501363,0.1048387096774195,0.12201591511936345,0.1443569553805774,0.15748031496062995,0.19437340153452684,0.23173803526448356,0.26119402985074625,0.27088607594936714,0.2736572890025574,0.28125000000000006,0.28418230563002683,0.4871794871794871,0.288135593220339,0.3031161473087819,0.3333333333333332,0.3522727272727273,0.3508771929824562,0.35714285714285704,0.35542168674698804,0.35649546827794554,0.2562027762130155
Ukraine,0.8732876712328769,0.7928176795580111,0.7833333333333334,0.8422053231939162,0.839622641509434,0.8317757009345794,0.8243992606284658,0.8168498168498168,0.714689265536723,0.7122507122507123,0.7200000000000001,0.7467018469656993,0.7423469387755104,0.7413333333333336,0.76775956284153,0.7485549132947976,0.7395209580838322,0.7203647416413373,0.7082066869300914,0.6792452830188678,0.6603773584905661,0.6947368421052633,0.8160237388724034,0.6162464985994397,0.6079545454545455,0.6222222222222223,0.6403269754768391,0.6317204301075269,0.6180371352785148,0.6246719160104988,0.6194225721784776,0.6265984654731457,0.6297229219143575,0.6218905472636815,0.6303797468354432,0.6163682864450128,0.6171875,0.6487935656836459,0.755424063116371,0.6666666666666664,0.6572237960339942,0.65819209039548,0.6619318181818183,0.6520467836257312,0.6458333333333333,0.6445783132530122,0.6404833836858005,0.6993686635450352
United Arab Emirates,0.8321917808219178,0.7348066298342539,0.7388888888888887,0.8269961977186311,0.8339622641509434,0.8392523364485982,0.8428835489833642,0.847985347985348,0.7768361581920903,0.7863247863247863,0.7971428571428573,0.8153034300791556,0.8265306122448981,0.8240000000000001,0.8169398907103824,0.8063583815028901,0.7994011976047903,0.7933130699088142,0.7963525835866261,0.7924528301886794,0.7955974842767295,0.8263157894736843,0.9020771513353115,0.8095238095238095,0.8039772727272729,0.8055555555555556,0.8092643051771117,0.8118279569892474,0.8143236074270557,0.8188976377952755,0.8188976377952758,0.8312020460358055,0.8463476070528968,0.853233830845771,0.8556962025316455,0.8491048593350382,0.8463541666666665,0.8364611260053617,0.8757396449704142,0.8192090395480225,0.8073654390934846,0.8022598870056498,0.7954545454545457,0.7865497076023392,0.7827380952380949,0.780120481927711,0.7794561933534744,0.8147122100651313
United Kingdom,0.9212328767123289,0.8701657458563535,0.8638888888888887,0.9068441064638783,0.9056603773584906,0.9065420560747663,0.9038817005545285,0.9029304029304029,0.8531073446327683,0.8575498575498576,0.862857142857143,0.878627968337731,0.8852040816326531,0.88,0.8797814207650272,0.8757225433526012,0.8772455089820361,0.878419452887538,0.8844984802431611,0.8867924528301888,0.889937106918239,0.905263157894737,0.9480712166172106,0.8963585434173669,0.8920454545454546,0.8916666666666665,0.8910081743869209,0.8924731182795699,0.8938992042440318,0.89501312335958,0.89501312335958,0.8976982097186701,0.9118387909319899,0.9129353233830846,0.9189873417721518,0.920716112531969,0.9244791666666665,0.9302949061662196,0.9506903353057199,0.9322033898305083,0.9291784702549575,0.923728813559322,0.9204545454545455,0.9122807017543859,0.9107142857142857,0.9096385542168675,0.9093655589123867,0.8997214001015622
United States,0.9092465753424658,0.8535911602209941,0.8555555555555555,0.9049429657794676,0.9075471698113207,0.9102803738317757,0.9112754158964881,0.9102564102564104,0.8644067796610171,0.8689458689458691,0.8742857142857146,0.8865435356200528,0.8877551020408162,0.8826666666666668,0.8797814207650272,0.8728323699421967,0.8712574850299402,0.8723404255319148,0.8753799392097266,0.8742138364779874,0.877358490566038,0.8921052631578948,0.9376854599406527,0.8767507002801123,0.8750000000000002,0.8777777777777777,0.8746594005449593,0.8736559139784945,0.8700265251989392,0.868766404199475,0.863517060367454,0.8695652173913042,0.8790931989924434,0.8805970149253732,0.8835443037974685,0.8823529411764703,0.8854166666666665,0.8900804289544234,0.9191321499013808,0.8841807909604518,0.878186968838527,0.8728813559322034,0.866477272727273,0.8538011695906432,0.8482142857142855,0.8493975903614458,0.8459214501510571,0.8797712887864815
Uruguay,0.8613013698630138,0.7679558011049722,0.7611111111111108,0.8365019011406842,0.8358490566037735,0.833644859813084,0.8391866913123844,0.8406593406593409,0.7598870056497176,0.7720797720797721,0.7857142857142857,0.8073878627968338,0.8086734693877551,0.7999999999999999,0.8005464480874318,0.7919075144508669,0.7934131736526948,0.7963525835866261,0.7963525835866261,0.7924528301886794,0.7955974842767295,0.8263157894736843,0.9035608308605341,0.8095238095238095,0.8039772727272729,0.8027777777777779,0.8065395095367849,0.8091397849462367,0.8143236074270557,0.8136482939632548,0.8083989501312336,0.8107416879795395,0.8236775818639799,0.8283582089552237,0.8303797468354429,0.8235294117647057,0.8281249999999998,0.8284182305630026,0.8737672583826431,0.8163841807909605,0.8101983002832861,0.8107344632768361,0.8125000000000001,0.8040935672514619,0.8035714285714284,0.8012048192771086,0.8006042296072505,0.8123631678050407
Uzbekistan,0.7876712328767125,0.6602209944751378,0.6583333333333334,0.7680608365019012,0.7698113207547169,0.7719626168224298,0.7726432532347505,0.772893772893773,0.6497175141242937,0.6524216524216523,0.6571428571428571,0.6860158311345649,0.6989795918367347,0.6933333333333332,0.6939890710382512,0.6791907514450868,0.6706586826347305,0.6626139817629177,0.6595744680851063,0.6383647798742138,0.6194968553459121,0.6631578947368422,0.7997032640949554,0.6050420168067228,0.5852272727272728,0.5833333333333334,0.5858310626702996,0.5913978494623655,0.5915119363395227,0.5905511811023624,0.5826771653543309,0.5933503836317136,0.6045340050377832,0.6069651741293534,0.6101265822784808,0.6138107416879793,0.6171875,0.6166219839142092,0.7238658777120315,0.6073446327683615,0.6062322946175637,0.6101694915254234,0.6079545454545455,0.5964912280701755,0.5952380952380951,0.5903614457831328,0.5861027190332325,0.6508060937996275
Vanuatu,0.6729452054794521,0.4723756906077346,0.47777777777777763,0.6463878326996196,0.6509433962264151,0.6542056074766355,0.6598890942698707,0.6648351648351648,0.4830508474576271,0.4814814814814815,0.4857142857142857,0.5303430079155673,0.5459183673469389,0.528,0.5163934426229507,0.46820809248554907,0.473053892215569,0.46200607902735563,0.4650455927051671,0.4496855345911949,0.44968553459119515,0.5342105263157896,0.7359050445103857,0.49579831932773105,0.4801136363636364,0.45000000000000007,0.48501362397820164,0.4731182795698925,0.48541114058355433,0.48556430446194226,0.47506561679790016,0.485933503836317,0.4937027707808565,0.49751243781094523,0.49113924050632907,0.4833759590792838,0.47916666666666674,0.4664879356568364,0.6094674556213018,0.4435028248587571,0.4362606232294617,0.4378531073446327,0.4289772727272728,0.40935672514619886,0.40773809523809523,0.4006024096385541,0.39879154078549833,0.5044258508162468
Venezuela,0.8339041095890413,0.7265193370165745,0.7305555555555555,0.8193916349809887,0.8226415094339622,0.8317757009345794,0.8354898336414049,0.8388278388278388,0.7542372881355932,0.7606837606837609,0.7657142857142857,0.7968337730870712,0.8086734693877551,0.8053333333333333,0.8114754098360655,0.7947976878612718,0.7964071856287426,0.7902735562310029,0.7933130699088147,0.7830188679245281,0.7798742138364779,0.8131578947368423,0.8916913946587537,0.7955182072829132,0.7982954545454547,0.8055555555555556,0.8038147138964576,0.7096774193548389,0.8010610079575596,0.8005249343832023,0.7900262467191601,0.7902813299232736,0.8136020151133503,0.8159203980099501,0.810126582278481,0.8030690537084398,0.7968750000000001,0.7935656836461126,0.8540433925049311,0.788135593220339,0.7762039660056655,0.7740112994350283,0.7698863636363638,0.7573099415204679,0.7499999999999999,0.7500000000000001,0.7492447129909366,0.7932199911198452
Vietnam,0.5547945205479454,0.3839779005524861,0.3444444444444444,0.6920152091254753,0.7226415094339622,0.7271028037383177,0.7319778188539741,0.7161172161172162,0.5988700564971752,0.6039886039886042,0.6142857142857143,0.6543535620052772,0.6734693877551021,0.664,0.6639344262295083,0.653179190751445,0.6497005988023951,0.6504559270516718,0.6565349544072949,0.6509433962264153,0.6572327044025159,0.7157894736842106,0.8397626112759643,0.6974789915966387,0.6931818181818182,0.6916666666666669,0.7002724795640327,0.7043010752688172,0.7055702917771884,0.7086614173228348,0.706036745406824,0.7161125319693094,0.7279596977329975,0.7338308457711442,0.7341772151898734,0.7340153452685421,0.734375,0.7345844504021446,0.8086785009861932,0.7288135593220337,0.7280453257790366,0.7288135593220337,0.7301136363636364,0.7222222222222222,0.7202380952380951,0.7198795180722892,0.7190332326283989,0.6839922181325507
Yemen,0.4657534246575343,0.16298342541436459,0.17777777777777773,0.45247148288973377,0.47169811320754723,0.48971962616822434,0.5046210720887246,0.5201465201465202,0.27683615819209045,0.2905982905982905,0.29428571428571443,0.38258575197889183,0.41326530612244905,0.4000000000000001,0.32786885245901637,0.3699421965317919,0.3592814371257485,0.35866261398176275,0.36778115501519765,0.3584905660377358,0.36792452830188693,0.47368421052631576,0.7017804154302669,0.44537815126050423,0.4375,0.4527777777777777,0.4659400544959129,0.47849462365591405,0.49071618037135284,0.5039370078740159,0.5065616797900262,0.5294117647058824,0.5516372795969774,0.5646766169154229,0.569620253164557,0.567774936061381,0.5755208333333335,0.5790884718498659,0.6982248520710059,0.5706214689265536,0.5665722379603401,0.576271186440678,0.5681818181818185,0.5146198830409358,0.48809523809523814,0.4849397590361448,0.483383685800604,0.46081073190093247
Zambia,0.6558219178082192,0.45027624309392256,0.4499999999999999,0.6235741444866919,0.6264150943396227,0.6261682242990654,0.6266173752310538,0.6263736263736265,0.40960451977401124,0.3988603988603989,0.3914285714285715,0.43271767810026385,0.4362244897959184,0.39199999999999996,0.3551912568306011,0.2976878612716763,0.2634730538922157,0.21276595744680848,0.17325227963525824,0.09748427672955957,0.05345911949685544,0.17894736842105274,0.5178041543026706,0.053221288515406126,0.008522727272727395,0.0027777777777778173,0.0,0.0,0.0,0.0,0.005249343832020886,0.033248081841432325,0.06801007556675052,0.09203980099502494,0.09367088607594944,0.10741687979539631,0.13281250000000003,0.1420911528150135,0.39250493096646943,0.16101694915254242,0.1869688385269122,0.21751412429378536,0.24431818181818188,0.24853801169590647,0.2529761904761904,0.2500000000000001,0.25377643504531716,0.2604855699591674
Zimbabwe,0.6866438356164384,0.49171270718232035,0.4888888888888887,0.6520912547528516,0.6433962264150942,0.633644859813084,0.600739371534196,0.6080586080586081,0.4830508474576271,0.5014245014245013,0.5142857142857142,0.562005277044855,0.5841836734693878,0.5733333333333335,0.5710382513661202,0.5462427745664741,0.5179640718562876,0.49240121580547114,0.4589665653495441,0.4182389937106918,0.36477987421383656,0.41578947368421065,0.6409495548961424,0.2549019607843138,0.19318181818181832,0.16111111111111104,0.12261580381471392,0.09408602150537634,0.06896551724137935,0.06036745406824158,0.036745406824146946,0.051150895140664954,0.06297229219143577,0.07462686567164178,0.06835443037974691,0.07161125319693087,0.06250000000000014,0.056300268096514776,0.3451676528599606,0.1242937853107344,0.17563739376770543,0.21468926553672316,0.24431818181818188,0.2543859649122806,0.2678571428571428,0.2710843373493976,0.2749244712990937,0.3417378546520199
